0.86299336 0.81917566 0.8837865 0.7860742 0.85916644 0.22071978 0.36405617 0.4982899 0.81826884 0.43076196 0.7886057 0.07635048 0.71689796 0.47556943 0.55241495 0.9942824 0.5761949 0.10449876 0.27035186 0.68582684 output (0, 1) (0, 7) (1, 6) (2, 5) (2, 4) (3, 9) (3, 6) (4, 6) (5, 8)
0.9441731 0.96895874 0.33763966 0.20523176 0.7601238 0.053874128 0.9968707 0.94264674 0.6614307 0.7954029 0.55395687 0.026614517 0.009459661 0.14252931 0.05297012 0.7914842 0.28707054 0.95377284 0.7790427 0.5175366 output (0, 3) (0, 4) (1, 5) (1, 6) (2, 5) (2, 9) (4, 9) (4, 8) (7, 8)
0.055988047 0.6386662 0.8953639 0.19754891 0.9876923 0.8695125 0.17572996 0.6593697 0.63535565 0.019698083 0.01653901 0.18929699 0.87696093 0.81681776 0.5500724 0.78370255 0.51429075 0.09676482 0.70597416 0.78295845 output (0, 3) (0, 5) (1, 4) (2, 6) (3, 7) (4, 8) (5, 8) (6, 9) (7, 9)
0.9128428 0.29693815 0.82788485 0.0895739 0.42122203 0.4143678 0.22226378 0.6930147 0.27432075 0.44478217 0.338874 0.035993 0.56961423 0.60080874 0.09428707 0.36360353 0.15877376 0.46367657 0.2630187 0.6518989 output (0, 1) (0, 6) (2, 4) (2, 6) (2, 5) (3, 9) (4, 8) (4, 9) (7, 8)
0.3064107 0.070873864 0.22259223 0.48221326 0.096446075 0.5436493 0.10631224 0.0069510513 0.63749486 0.333094 0.6534829 0.9938752 0.33662033 0.21041998 0.83624923 0.14561625 0.19270876 0.27945018 0.8297774 0.69725555 output (0, 6) (0, 3) (1, 2) (1, 8) (4, 7) (4, 6) (4, 9) (5, 9) (6, 8)
0.0040935045 0.6257668 0.2620942 0.54378575 0.9945952 0.7236112 0.32037735 0.11544101 0.41195574 0.5705737 0.61346245 0.89930254 0.037150152 0.8076846 0.6642805 0.83470196 0.25672352 0.94374067 0.5102885 0.25495273 output (0, 6) (0, 1) (1, 4) (2, 7) (3, 9) (4, 9) (5, 7) (5, 8) (6, 8)
0.1334342 0.9955096 0.61191535 0.62499356 0.24653797 0.8445618 0.9473553 0.94405395 0.20978177 0.3514239 0.97795457 0.9647504 0.9027458 0.7553304 0.96652186 0.0557204 0.5189181 0.32028612 0.7723831 0.6527284 output (0, 2) (1, 9) (1, 8) (1, 2) (3, 5) (3, 6) (4, 8) (6, 9) (7, 8)
0.96083707 0.69229835 0.52614605 0.29879776 0.2184201 0.3249842 0.5051043 0.8546645 0.6977347 0.8856107 0.6837655 0.7781833 0.8620374 0.7891987 0.5487007 0.8918585 0.044895746 0.9063595 0.00196864 0.32999486 output (0, 6) (1, 2) (1, 5) (2, 9) (3, 7) (3, 8) (4, 5) (4, 7) (5, 6)
0.44875497 0.2086952 0.5078007 0.036973093 0.74003553 0.37468925 0.23803128 0.32492217 0.91520363 0.039292157 0.65809095 0.6012206 0.9511951 0.45636645 0.9136105 0.5176239 0.4771087 0.32780883 0.83311313 0.47447446 output (0, 8) (0, 1) (2, 9) (2, 8) (2, 4) (3, 8) (5, 9) (6, 7) (7, 9)
0.9826143 0.5789494 0.62592787 0.5254866 0.23293188 0.97999156 0.30998057 0.7036104 0.33818734 0.17054461 0.16097005 0.7382516 0.8303694 0.4497138 0.2004127 0.14472677 0.7532767 0.4133895 0.113878995 0.17179489 output (0, 6) (1, 8) (1, 3) (1, 4) (2, 5) (3, 5) (4, 7) (6, 8) (7, 9)
0.25363865 0.55895317 0.5135261 0.07668921 0.9748441 0.16860686 0.8724614 0.76607525 0.83527726 0.8729595 0.3121661 0.09913758 0.44753218 0.1687222 0.07569611 0.33209553 0.032933258 0.38796046 0.06508204 0.60125774 output (0, 9) (1, 6) (1, 2) (2, 3) (3, 4) (5, 6) (5, 7) (7, 8) (8, 9)
0.270819 0.49440902 0.25703296 0.873523 0.31597307 0.40694565 0.14649636 0.7026662 0.8380948 0.101101644 0.8804503 0.101972796 0.7809344 0.26544905 0.33435425 0.83638185 0.99943453 0.8278625 0.12470399 0.015829563 output (0, 2) (0, 3) (1, 7) (1, 3) (2, 9) (2, 6) (4, 5) (4, 6) (6, 8)
0.8619254 0.8352005 0.054914605 0.50778717 0.57036227 0.9862183 0.33700672 0.6350806 0.8341243 0.5131438 0.643201 0.15685302 0.60151535 0.057464518 0.063123934 0.44189015 0.14641444 0.32042247 0.65372485 0.9929552 output (0, 9) (0, 4) (1, 7) (1, 3) (2, 9) (2, 3) (4, 5) (5, 6) (7, 8)
0.8429113 0.342193 0.7488766 0.5739909 0.9315576 0.3044464 0.28432593 0.37073678 0.49306604 0.5561064 0.113709874 0.8331984 0.7753285 0.47837663 0.6652144 0.8974701 0.6110771 0.82350624 0.4332692 0.6184342 output (0, 2) (0, 6) (1, 6) (1, 4) (3, 4) (4, 9) (5, 9) (7, 8) (8, 9)
0.85828614 0.5177144 0.05692841 0.7168765 0.66072845 0.63990015 0.39138597 0.9085104 0.10687106 0.36156797 0.40075594 0.51520634 0.62607986 0.8282864 0.22712883 0.92259026 0.9391349 0.7406395 0.98525655 0.66417927 output (0, 9) (0, 2) (1, 7) (2, 6) (2, 5) (3, 7) (3, 6) (4, 5) (8, 9)
0.779234 0.22843803 0.8471231 0.21546693 0.2646266 0.94708437 0.16975462 0.604376 0.6221747 0.072070114 0.7217981 0.16600895 0.6215694 0.19052346 0.186705 0.035375025 0.6841669 0.31353298 0.48816624 0.35216436 output (0, 1) (0, 5) (0, 8) (2, 3) (3, 9) (4, 6) (4, 7) (5, 6) (8, 9)
0.6986932 0.4915681 0.5127468 0.9727721 0.3497702 0.07244751 0.67997307 0.8784975 0.9798856 0.5214039 0.99367607 0.6706022 0.7722102 0.74660057 0.2355313 0.03773834 0.02927996 0.57409286 0.6457053 0.9400759 output (0, 6) (0, 2) (1, 9) (2, 7) (3, 9) (3, 6) (4, 5) (5, 6) (7, 8)
0.29643092 0.72813576 0.18177699 0.41751117 0.72426313 0.34513348 0.5584017 0.034980815 0.9190438 0.8905185 0.021889329 0.4401863 0.0027528368 0.45860922 0.4548931 0.33920112 0.7937867 0.94051015 0.56544405 0.56335866 output (0, 9) (1, 5) (1, 7) (2, 7) (3, 7) (4, 8) (5, 6) (7, 9) (8, 9)
0.76576895 0.101836175 0.058788024 0.10882324 0.1685898 0.4665831 0.07228957 0.7585919 0.7487314 0.7740176 0.15426797 0.8699785 0.05877704 0.62212664 0.806444 0.11278796 0.37921348 0.7623885 0.64336455 0.49214497 output (0, 7) (0, 9) (1, 2) (2, 6) (3, 6) (3, 5) (4, 9) (4, 8) (5, 8)
0.847329 0.16713054 0.74508613 0.16343786 0.316771 0.37036854 0.5132855 0.9879694 0.5266276 0.6932389 0.98934865 0.74324673 0.9849769 0.16247126 0.87047124 0.5644537 0.7135196 0.92705023 0.76328385 0.38813454 output (0, 1) (0, 6) (1, 9) (2, 4) (3, 8) (3, 4) (5, 7) (5, 8) (7, 9)
0.17680465 0.9888641 0.7810676 0.09705176 0.3602891 0.13963863 0.44644356 0.9830245 0.16187006 0.050267607 0.62752545 0.84660965 0.604067 0.90245205 0.054025833 0.7911371 0.4931807 0.60076636 0.9942233 0.7486607 output (0, 7) (0, 3) (1, 2) (2, 4) (2, 8) (3, 6) (5, 6) (5, 8) (5, 9)
0.97407544 0.91852164 0.87156737 0.4547484 0.34939688 0.97781026 0.16201332 0.85728884 0.6160755 0.95324194 0.8360376 0.8675252 0.84148943 0.84972376 0.06491407 0.08474303 0.1843496 0.9087542 0.98620987 0.80566543 output (0, 9) (0, 5) (1, 9) (2, 8) (2, 4) (3, 8) (3, 7) (4, 5) (5, 6)
0.54690737 0.27200547 0.97072214 0.4718436 0.29104972 0.5276876 0.66797143 0.16327918 0.33244503 0.9684569 0.09939835 0.10682541 0.46632066 0.1384924 0.6295321 0.9760481 0.86368984 0.002837633 0.28112116 0.79879117 output (0, 6) (0, 3) (0, 2) (1, 3) (2, 9) (3, 8) (4, 9) (4, 7) (5, 6)
0.9756206 0.9874641 0.28484416 0.24744077 0.32747453 0.6677663 0.5722861 0.86550266 0.5690736 0.5453987 0.5202191 0.93164355 0.018444039 0.9742341 0.26724732 0.5580179 0.48310527 0.54795593 0.85164267 0.09545616 output (0, 3) (1, 7) (2, 7) (2, 8) (2, 3) (2, 6) (3, 5) (4, 8) (4, 9)
0.52696294 0.7764621 0.89200515 0.2552723 0.9895203 0.09236755 0.6706699 0.5125549 0.4416794 0.89892834 0.52677244 0.7271084 0.78825486 0.6528163 0.19562984 0.50445414 0.23282057 0.4157861 0.83683807 0.9911449 output (0, 5) (0, 4) (1, 2) (1, 3) (3, 6) (3, 5) (5, 7) (6, 9) (7, 8)
0.8709644 0.5920015 0.2928446 0.40898922 0.07320627 0.20909686 0.8264307 0.041083917 0.62496316 0.5095779 0.5136288 0.8342461 0.5205959 0.8977846 0.050814193 0.17124471 0.7800654 0.22212008 0.6943592 0.6208236 output (0, 9) (1, 2) (1, 4) (2, 7) (3, 8) (4, 9) (4, 8) (5, 6) (5, 9)
0.01709106 0.8554979 0.91235864 0.88332504 0.06703886 0.17943142 0.09544265 0.6646057 0.8041838 0.029920006 0.38156608 0.094585344 0.3642232 0.72967285 0.46431786 0.024486527 0.668602 0.5203914 0.022211734 0.48042145 output (0, 3) (1, 8) (2, 9) (2, 5) (3, 9) (3, 6) (4, 7) (5, 7) (6, 8)
0.9315057 0.81507444 0.8816595 0.042181134 0.9931008 0.64578605 0.2709483 0.64767647 0.32979196 0.64002454 0.5656835 0.07997665 0.9456005 0.45559955 0.20602433 0.96224165 0.2036521 0.27358246 0.16174921 0.69755137 output (0, 2) (1, 5) (1, 6) (2, 6) (3, 4) (3, 9) (3, 8) (5, 8) (7, 9)
0.8401103 0.52877676 0.49469277 0.90218997 0.0067113237 0.5038707 0.27574682 0.5719818 0.22999346 0.78853405 0.5455176 0.054132678 0.95501256 0.31814456 0.8287104 0.5439814 0.08872299 0.23996481 0.43915007 0.053819824 output (0, 7) (0, 6) (1, 4) (2, 8) (2, 3) (3, 4) (5, 9) (5, 6) (8, 9)
0.07815935 0.10084766 0.15450881 0.2730638 0.48197877 0.77163404 0.7108832 0.9848672 0.22820428 0.84596235 0.7061494 0.71030855 0.12873912 0.33859444 0.56575024 0.09382064 0.507733 0.95117503 0.15577324 0.043794606 output (0, 9) (0, 1) (1, 6) (2, 8) (2, 5) (2, 4) (3, 8) (4, 6) (7, 9)
0.28108978 0.1973866 0.2558447 0.9106191 0.96190816 0.30381823 0.88512003 0.47473818 0.54730666 0.13182081 0.17877436 0.21863748 0.09270368 0.5826749 0.48667324 0.07597581 0.96781504 0.39174658 0.23387381 0.044344842 output (0, 5) (0, 9) (0, 7) (1, 6) (2, 8) (2, 4) (3, 8) (4, 7) (5, 6)
0.74756 0.62195015 0.8831403 0.6365883 0.025184436 0.84842163 0.07102881 0.6750404 0.8914438 0.8685256 0.6342351 0.2882404 0.4933864 0.052143626 0.3537429 0.45060524 0.11033869 0.7609788 0.7129632 0.7229849 output (0, 9) (0, 1) (0, 5) (2, 8) (3, 8) (3, 7) (4, 9) (5, 6) (5, 7)
0.3065363 0.34497228 0.0899446 0.4448675 0.08709422 0.44815713 0.31747925 0.22700311 0.20299813 0.6537509 0.9967403 0.30138236 0.110805966 0.86665374 0.03708104 0.39306685 0.23585358 0.85683084 0.5817111 0.5570349 output (0, 3) (0, 1) (0, 9) (1, 2) (1, 7) (2, 4) (4, 8) (5, 9) (6, 8)
0.6423289 0.16603416 0.6186693 0.48904973 0.01430927 0.13847 0.7515022 0.33599338 0.79765743 0.20432647 0.4538269 0.34595606 0.81883097 0.23411931 0.6623949 0.15502757 0.42363396 0.5544776 0.15240194 0.19294201 output (0, 7) (1, 3) (1, 8) (2, 9) (3, 6) (4, 6) (4, 7) (5, 8) (5, 9)
0.3240482 0.82955074 0.21918274 0.38267484 0.87593204 0.21854421 0.35341188 0.48175243 0.20716278 0.9169192 0.31126896 0.0756171 0.8711873 0.19016506 0.5879958 0.36015254 0.49360064 0.22248073 0.7373153 0.5304913 output (0, 4) (0, 3) (1, 3) (2, 6) (2, 7) (3, 7) (5, 8) (7, 8) (7, 9)
0.6325165 0.5554224 0.37083924 0.8309375 0.6948037 0.7250161 0.75067073 0.43916073 0.38870093 0.013612135 0.86285406 0.7296718 0.6881021 0.2504626 0.34193608 0.55432403 0.42113656 0.058756787 0.5195404 0.36013365 output (0, 3) (0, 2) (1, 7) (2, 5) (3, 6) (4, 8) (6, 9) (7, 9) (8, 9)
0.26833785 0.32897982 0.86926204 0.8444842 0.6802646 0.40679651 0.9267175 0.91618997 0.6037273 0.908996 0.5517055 0.49244705 0.2219394 0.43283826 0.16057318 0.47598696 0.12365429 0.03742308 0.78137136 0.3384188 output (0, 6) (0, 8) (0, 5) (1, 3) (1, 4) (2, 9) (2, 5) (4, 5) (6, 7)
0.96006906 0.7083096 0.82861525 0.71736425 0.919102 0.0816219 0.09065656 0.028631026 0.46327984 0.0939655 0.21035923 0.63569367 0.2811756 0.9363522 0.12384126 0.48315164 0.16970879 0.8459296 0.18395798 0.96837515 output (0, 1) (1, 6) (2, 4) (3, 4) (3, 7) (5, 7) (5, 8) (6, 9) (8, 9)
0.5720484 0.6833156 0.8774354 0.7850411 0.8979624 0.9970383 0.1459995 0.4524934 0.91151625 0.1050707 0.9728066 0.11339975 0.1387108 0.11177233 0.3800266 0.49501017 0.1089241 0.40184644 0.7174041 0.58003247 output (0, 9) (0, 7) (1, 2) (1, 9) (3, 8) (3, 7) (4, 5) (4, 9) (6, 8)
0.27042693 0.49321163 0.48496857 0.63898236 0.7553221 0.076499306 0.90563834 0.21193196 0.25283757 0.28604686 0.94409394 0.4897115 0.003177827 0.33614337 0.38985017 0.5747341 0.4980611 0.25648063 0.42907572 0.77611244 output (0, 7) (0, 4) (1, 7) (1, 9) (2, 3) (2, 8) (3, 5) (4, 8) (4, 6)
0.21419816 0.37657353 0.6228306 0.21968736 0.34868735 0.99903077 0.09723643 0.2208905 0.38408297 0.3583109 0.04711897 0.39002076 0.24472585 0.78609425 0.9133729 0.52441275 0.029281989 0.32457817 0.7404885 0.8938568 output (0, 5) (0, 4) (0, 6) (1, 4) (2, 6) (2, 9) (3, 8) (5, 8) (7, 9)
0.8157928 0.9172299 0.46341863 0.50485665 0.7425049 0.7367049 0.781601 0.082164906 0.75858563 0.12259611 0.9842361 0.3177728 0.039787713 0.3323758 0.60510725 0.586335 0.6998054 0.7739058 0.59267586 0.2383296 output (0, 8) (1, 7) (1, 9) (1, 6) (2, 8) (2, 7) (3, 4) (4, 9) (4, 5)
0.8605455 0.06301184 0.62936413 0.9678299 0.3182635 0.4255564 0.3045565 0.04072731 0.27726772 0.42262462 0.014662773 0.8102738 0.20218614 0.9123194 0.7995121 0.22136101 0.8873055 0.15882976 0.18706267 0.016329873 output (0, 8) (1, 6) (2, 4) (2, 7) (3, 9) (3, 4) (4, 5) (5, 6) (7, 8)
0.7686085 0.66897887 0.4879003 0.027098699 0.37615776 0.11663868 0.20804173 0.7095796 0.52484936 0.6205617 0.8202406 0.86226547 0.08979323 0.57752675 0.9574386 0.9328223 0.17782845 0.09313751 0.40585887 0.0086328415 output (0, 5) (0, 4) (1, 9) (2, 9) (2, 8) (3, 6) (3, 4) (5, 7) (6, 8)
0.1766501 0.44559145 0.00025983807 0.36632013 0.07716516 0.7926649 0.71350485 0.5696685 0.7738742 0.31585747 0.9678616 0.80772907 0.93838185 0.48032087 0.6474654 0.2661403 0.5120502 0.3454087 0.9933946 0.88314193 output (0, 1) (0, 8) (0, 2) (3, 6) (4, 7) (4, 6) (5, 9) (5, 6) (7, 8)
0.5057997 0.16184856 0.11126502 0.40867972 0.3715238 0.23188995 0.450064 0.015637083 0.604331 0.8427023 0.02123627 0.77586657 0.84273565 0.58247346 0.8878124 0.21232529 0.7391491 0.6673757 0.66634977 0.36325172 output (0, 2) (0, 3) (0, 9) (1, 2) (1, 5) (4, 8) (6, 8) (6, 9) (7, 9)
0.34389266 0.20337515 0.77046436 0.6328593 0.7688199 0.9047088 0.5730351 0.06264271 0.23895726 0.16498257 0.88322073 0.38866395 0.0981303 0.92745274 0.56477875 0.4794042 0.3666957 0.84614456 0.8652731 0.8407669 output (0, 4) (0, 3) (0, 7) (1, 9) (1, 7) (1, 5) (2, 9) (2, 8) (6, 8)
0.40889284 0.029167844 0.86348236 0.17562826 0.25118142 0.99654937 0.036716733 0.06344494 0.74368334 0.93584627 0.62693566 0.19443691 0.8885887 0.939243 0.080154285 0.78670067 0.31022286 0.51902336 0.90768677 0.5220264 output (0, 5) (0, 3) (1, 5) (1, 9) (2, 7) (4, 6) (5, 8) (6, 9) (7, 8)
0.41082573 0.12885131 0.38866717 0.9180834 0.6981958 0.3494108 0.96559364 0.7659424 0.3048783 0.799705 0.44730362 0.58857536 0.060165297 0.36329594 0.3771646 0.7832936 0.009026662 0.37097836 0.53149265 0.49127853 output (0, 2) (0, 6) (1, 7) (2, 9) (2, 3) (4, 7) (5, 9) (5, 7) (6, 8)
0.21036737 0.65008307 0.6031912 0.6052921 0.20394607 0.5842149 0.38147986 0.1823774 0.7279005 0.4432236 0.032541197 0.57310086 0.96052545 0.15735124 0.5532816 0.52736235 0.3168301 0.03956807 0.49725306 0.9298996 output (0, 2) (1, 7) (1, 9) (2, 5) (2, 7) (3, 8) (3, 7) (4, 7) (4, 6)
0.26524216 0.024227398 0.7099119 0.63456184 0.32092994 0.6883117 0.72847515 0.051327255 0.2752239 0.341661 0.51661134 0.41224256 0.3771324 0.5473153 0.14060475 0.69553536 0.9570163 0.3613333 0.17470023 0.15002081 output (0, 9) (1, 5) (1, 8) (2, 6) (2, 7) (3, 8) (4, 9) (4, 6) (5, 6)
0.29542524 0.8823455 0.19867036 0.16925356 0.50569266 0.97144073 0.8547909 0.7496595 0.5296087 0.12640645 0.7325862 0.71506417 0.516487 0.2888237 0.16903709 0.1860394 0.078873985 0.72754616 0.7392788 0.90483063 output (0, 2) (0, 8) (1, 7) (1, 4) (2, 9) (3, 5) (4, 6) (5, 9) (5, 6)
0.5334818 0.71368873 0.6102934 0.058980122 0.09419289 0.321355 0.13448223 0.36719486 0.48677847 0.81421 0.573637 0.47061902 0.8929406 0.25199977 0.38380185 0.7828067 0.18515773 0.026475608 0.10073453 0.25981414 output (0, 4) (0, 5) (1, 6) (1, 8) (2, 3) (2, 9) (4, 7) (5, 6) (8, 9)
0.7468819 0.23027626 0.15570675 0.67124116 0.76637197 0.6667634 0.054948118 0.4322402 0.32142562 0.5758866 0.07174611 0.18787344 0.08764973 0.27549684 0.43416038 0.92505336 0.2994447 0.6971176 0.19007818 0.7012352 output (0, 2) (1, 9) (1, 3) (2, 7) (3, 6) (4, 8) (5, 6) (7, 8) (8, 9)
0.80145466 0.84575886 0.23388869 0.87357223 0.40543848 0.05624285 0.21140109 0.046240155 0.7938471 0.88944227 0.31659085 0.8026283 0.9798354 0.86209196 0.80188435 0.5760685 0.93021625 0.2326574 0.6741664 0.35086516 output (0, 4) (0, 6) (0, 7) (1, 5) (2, 3) (2, 9) (4, 5) (7, 9) (8, 9)
0.45355365 0.9776067 0.5106207 0.22863637 0.73256564 0.6778221 0.07410324 0.8173079 0.50221467 0.5768775 0.22177678 0.26159889 0.26518488 0.43920526 0.8336518 0.4554045 0.5536899 0.7576544 0.6497954 0.15860313 output (0, 8) (0, 3) (1, 9) (1, 5) (2, 8) (2, 7) (4, 8) (4, 6) (5, 6)
0.74233425 0.09657506 0.56291664 0.97565866 0.871629 0.8758009 0.33694637 0.64093596 0.30648333 0.27987486 0.5830581 0.659999 0.20081426 0.6162584 0.7220949 0.08942274 0.77114934 0.5025498 0.503984 0.5376479 output (0, 7) (0, 8) (1, 5) (1, 2) (3, 6) (3, 9) (4, 9) (5, 9) (5, 8)
0.04375436 0.22185752 0.67681634 0.60915554 0.55118203 0.25967064 0.20888485 0.048481528 0.06140122 0.2596993 0.5986773 0.2533217 0.76942533 0.20091707 0.5913292 0.8493083 0.5750205 0.2313885 0.007255766 0.28075144 output (0, 4) (0, 3) (1, 7) (1, 5) (2, 8) (2, 3) (4, 9) (5, 8) (5, 6)
0.45881495 0.19214708 0.77724755 0.09266317 0.30565095 0.41297346 0.7223664 0.46829617 0.20273721 0.2543819 0.30713487 0.34944725 0.18883999 0.40511551 0.42501372 0.8761772 0.33880073 0.762918 0.9986023 0.60540307 output (0, 5) (0, 1) (1, 3) (2, 5) (2, 6) (2, 8) (3, 9) (4, 5) (7, 8)
0.35550112 0.31013033 0.3249009 0.10309699 0.13649312 0.5597594 0.18382046 0.8947886 0.9588608 0.9723184 0.29935396 0.15056151 0.8400278 0.99231553 0.36720017 0.34844962 0.73385704 0.13784707 0.98808074 0.025830485 output (0, 7) (0, 5) (1, 5) (1, 8) (2, 7) (2, 3) (3, 6) (4, 6) (8, 9)
0.86801684 0.15771909 0.68877345 0.42417276 0.6756025 0.8694438 0.27962565 0.98337865 0.40757108 0.09000188 0.81173265 0.81594646 0.21848024 0.070762396 0.016929377 0.9442367 0.8082233 0.5885949 0.43021247 0.8613068 output (0, 1) (1, 8) (1, 4) (2, 5) (2, 9) (3, 9) (3, 7) (4, 6) (5, 8)
0.78031945 0.37801868 0.3213511 0.5319443 0.40954724 0.8657923 0.50402737 0.38272974 0.11838203 0.5860879 0.728915 0.25752616 0.20772196 0.024275364 0.6591319 0.58195484 0.4378476 0.944128 0.35993826 0.05717197 output (0, 5) (0, 7) (1, 4) (1, 3) (1, 2) (2, 8) (3, 7) (3, 9) (6, 9)
0.83587956 0.20823237 0.6440636 0.5545808 0.7242007 0.626863 0.583965 0.45945257 0.598503 0.4084192 0.14007479 0.19242175 0.041272935 0.7208113 0.25669587 0.47394893 0.814447 0.33826137 0.3683428 0.8149029 output (0, 8) (1, 2) (1, 3) (3, 4) (3, 7) (4, 8) (5, 7) (6, 7) (6, 9)
0.858156 0.3730354 0.32387415 0.86927795 0.7596619 0.19578083 0.42969048 0.42366904 0.15481156 0.62151235 0.75040895 0.4438207 0.70302546 0.3381957 0.45289564 0.038459286 0.24090803 0.69716305 0.35111105 0.66482425 output (0, 5) (1, 8) (2, 6) (2, 7) (3, 9) (3, 6) (4, 8) (5, 6) (8, 9)
0.039933447 0.247418 0.2408274 0.2676096 0.98996264 0.80424595 0.14045946 0.041308943 0.19805567 0.80719835 0.8190661 0.93718964 0.2664415 0.06384879 0.94381356 0.8573104 0.58920366 0.7702399 0.08114677 0.46557578 output (0, 1) (0, 9) (1, 6) (2, 7) (3, 6) (4, 9) (4, 8) (5, 7) (5, 8)
0.70313424 0.31041145 0.7496093 0.41088295 0.2270541 0.5295563 0.24757247 0.4974445 0.99363464 0.5761454 0.31895587 0.10114646 0.3655504 0.8784046 0.9005123 0.84594864 0.32978007 0.11669732 0.8025088 0.32955518 output (0, 9) (0, 8) (1, 9) (1, 4) (2, 3) (2, 6) (3, 8) (4, 7) (5, 8)
0.6560837 0.8883231 0.9771611 0.40754932 0.50808877 0.27403414 0.71636087 0.035942033 0.1810298 0.2969897 0.605334 0.7164965 0.57111305 0.7281627 0.8370356 0.7129815 0.55655146 0.7787087 0.78379864 0.7060427 output (0, 8) (1, 7) (2, 3) (2, 4) (2, 5) (5, 6) (5, 9) (6, 8) (7, 9)
0.30759668 0.5389527 0.1497241 0.19439037 0.5197902 0.9037521 0.3898807 0.88831663 0.2763101 0.7230624 0.32185176 0.0028229754 0.64506936 0.7982994 0.8588437 0.16412991 0.9545028 0.715218 0.1689688 0.64458495 output (0, 9) (0, 1) (1, 5) (2, 3) (2, 6) (3, 4) (4, 9) (6, 8) (7, 8)
0.7132857 0.37433088 0.6823844 0.41955784 0.6738356 0.20375691 0.24544829 0.6162739 0.07907326 0.22674005 0.7515415 0.091592744 0.19271272 0.40798166 0.82959825 0.14422165 0.7888789 0.8396137 0.0399714 0.14559446 output (0, 1) (0, 2) (1, 8) (1, 3) (2, 5) (3, 6) (4, 9) (4, 6) (5, 7)
0.8833937 0.14344166 0.57286924 0.2491577 0.08682219 0.28504127 0.34306765 0.016152976 0.21635701 0.5260265 0.17117909 0.32108667 0.047215812 0.8174808 0.91649795 0.62025625 0.089693695 0.13104554 0.77435553 0.9278782 output (0, 1) (0, 7) (1, 3) (2, 5) (2, 8) (3, 8) (4, 5) (4, 6) (7, 9)
0.69487125 0.50601107 0.71967214 0.5931001 0.43459305 0.961026 0.14917499 0.5804377 0.890942 0.98686904 0.47547653 0.6130238 0.0037285218 0.74497885 0.8810453 0.73020405 0.56297725 0.82592463 0.34942406 0.6545738 output (0, 1) (0, 5) (1, 7) (2, 8) (3, 9) (3, 6) (4, 7) (5, 9) (5, 8)
0.882744 0.12908904 0.11326891 0.32058853 0.9854175 0.6171149 0.43947002 0.74217576 0.877452 0.9727396 0.44427565 0.38862887 0.79101324 0.054693848 0.48792407 0.91655695 0.5817523 0.77319133 0.35135284 0.5196441 output (0, 6) (1, 9) (2, 4) (3, 8) (3, 9) (4, 8) (5, 9) (5, 6) (7, 8)
0.09381872 0.77346784 0.2588954 0.9563265 0.7162478 0.7918767 0.8434602 0.16363204 0.43798006 0.94339335 0.054359917 0.9571381 0.14684892 0.21878354 0.09593951 0.05828667 0.80401546 0.8804609 0.18956226 0.15968797 output (0, 5) (0, 6) (1, 4) (1, 5) (2, 8) (2, 4) (2, 3) (6, 9) (7, 9)
0.29788217 0.7790514 0.37759817 0.78673965 0.66868204 0.96154845 0.20370391 0.32906988 0.3049304 0.14170444 0.8989529 0.044621192 0.42460483 0.9762881 0.8589753 0.38167617 0.43156946 0.668579 0.28880325 0.49135384 output (0, 1) (1, 8) (1, 6) (2, 6) (3, 9) (3, 4) (5, 7) (7, 8) (8, 9)
0.8399554 0.61122894 0.8144541 0.82661015 0.067920685 0.77020395 0.4677082 0.3850113 0.1580423 0.7006001 0.9208431 0.044612728 0.7915624 0.7466291 0.1291055 0.440056 0.59087765 0.6285726 0.34449717 0.7638036 output (0, 6) (1, 6) (2, 4) (3, 8) (3, 5) (4, 9) (4, 7) (6, 8) (8, 9)
0.6463921 0.16392429 0.15055178 0.6093392 0.1462129 0.08188909 0.96067685 0.6077412 0.13818468 0.45621186 0.993912 0.5935099 0.32886502 0.25930178 0.7037094 0.07041167 0.31254834 0.628175 0.77857715 0.81007034 output (0, 7) (0, 6) (1, 4) (1, 8) (2, 6) (3, 5) (3, 9) (4, 6) (8, 9)
0.6322474 0.7488061 0.7112093 0.15643634 0.216235 0.30258805 0.6007061 0.21000561 0.6297413 0.9814285 0.74480176 0.1158446 0.82174075 0.5819646 0.30591375 0.9462995 0.25473037 0.6396371 0.39959368 0.078034766 output (0, 4) (0, 6) (1, 5) (1, 3) (2, 9) (2, 8) (3, 9) (4, 7) (7, 8)
0.12568551 0.988424 0.87389535 0.22892617 0.5667968 0.60580665 0.8766137 0.7514047 0.8149276 0.35062948 0.08609596 0.9615341 0.3879676 0.46926713 0.8473934 0.38201484 0.71244127 0.25396124 0.045638498 0.5891725 output (0, 5) (1, 4) (2, 6) (2, 3) (2, 4) (4, 7) (4, 8) (5, 9) (6, 9)
0.15889892 0.82871646 0.71827775 0.029622609 0.2107835 0.31471497 0.7963309 0.4953645 0.24337094 0.2340704 0.8520214 0.3690647 0.20280148 0.47338262 0.14771469 0.85540575 0.98117906 0.14753856 0.80421424 0.9445445 output (0, 7) (0, 6) (1, 8) (1, 4) (2, 4) (2, 6) (3, 5) (3, 9) (5, 8)
