0.19587775 0.37079433 0.57947904 0.61666685 0.35406265 0.3997177 0.3767976 0.38797602 0.17806445 0.8830682 0.5250057 0.43802506 0.85141087 0.0075937305 0.7860855 0.18401468 0.5445574 0.21464948 0.7119684 0.868095 output (0, 2) (1, 5) (1, 9) (1, 4) (2, 3) (3, 5) (5, 8) (6, 7) (7, 8)
0.12523696 0.21232337 0.47707257 0.44005603 0.9992306 0.6683193 0.75048476 0.35804275 0.1306413 0.8453827 0.24905033 0.27118954 0.9531823 0.98004043 0.5216088 0.39938527 0.5657476 0.8389307 0.55390024 0.040750053 output (0, 5) (1, 7) (1, 5) (1, 8) (2, 6) (2, 3) (3, 7) (4, 8) (7, 9)
0.2394726 0.6563352 0.7754989 0.55059105 0.022851305 0.96313083 0.37130192 0.3506444 0.3273479 0.21389042 0.38560307 0.73880506 0.7584787 0.45339555 0.6184397 0.5034627 0.2512673 0.72801095 0.11557933 0.76283365 output (0, 8) (1, 6) (2, 9) (3, 4) (3, 7) (5, 8) (5, 7) (6, 7) (8, 9)
0.5503788 0.6122776 0.519146 0.68781745 0.544716 0.06821826 0.36838114 0.56245947 0.08373289 0.779163 0.29682192 0.24182847 0.508613 0.9908239 0.12866533 0.9947013 0.9558468 0.20068349 0.2716204 0.30967546 output (0, 1) (0, 3) (1, 6) (2, 5) (2, 8) (3, 9) (3, 4) (4, 7) (5, 9)
0.2592108 0.9428704 0.47399408 0.7217266 0.72552663 0.27423295 0.5727797 0.33472046 0.9327416 0.88660556 0.9322557 0.94009143 0.963527 0.11805354 0.055674843 0.5809063 0.14690512 0.86014754 0.6642717 0.39845797 output (0, 8) (0, 1) (1, 9) (1, 4) (2, 9) (2, 6) (3, 9) (4, 5) (7, 8)
0.61461496 0.06460728 0.68195623 0.2895744 0.52295834 0.6282836 0.0034482644 0.6639221 0.76107806 0.4622777 0.6124055 0.25690815 0.5410294 0.2403722 0.8944234 0.72115076 0.0062575587 0.3416705 0.8143805 0.59551454 output (0, 6) (1, 5) (1, 4) (2, 4) (2, 3) (3, 8) (4, 9) (5, 6) (7, 9)
0.1863615 0.63612443 0.1354272 0.5904796 0.029103741 0.35551378 0.8530514 0.7664552 0.023899972 0.9072471 0.12477543 0.080824554 0.7522512 0.29382938 0.5086411 0.9347972 0.3035436 0.04155895 0.58323795 0.31397238 output (0, 1) (0, 4) (0, 7) (1, 2) (2, 5) (3, 7) (5, 8) (6, 9) (8, 9)
0.09521744 0.9584041 0.8006209 0.050706092 0.5311735 0.54953605 0.8492101 0.6943871 0.07831536 0.21210268 0.5543622 0.32105178 0.28288475 0.5060813 0.32741678 0.31983247 0.58563715 0.25574586 0.8225484 0.13300586 output (0, 6) (1, 9) (2, 5) (2, 3) (4, 7) (5, 8) (5, 7) (6, 7) (8, 9)
0.79346997 0.573198 0.080088735 0.31363267 0.07410906 0.08202935 0.5773266 0.97709596 0.1250798 0.051642995 0.6745782 0.99486405 0.8541409 0.43588504 0.40336502 0.05001534 0.43514764 0.70130557 0.6416858 0.40187255 output (0, 6) (1, 2) (2, 4) (3, 5) (3, 8) (4, 7) (6, 9) (7, 9) (8, 9)
0.85261476 0.49579307 0.5954877 0.21672651 0.6969678 0.7563182 0.05186391 0.88888484 0.8004027 0.7183322 0.8139042 0.22400375 0.75250906 0.50593054 0.379626 0.058833152 0.65844655 0.3107368 0.836962 0.34154245 output (0, 6) (0, 9) (1, 8) (1, 7) (2, 4) (2, 3) (4, 6) (5, 9) (5, 8)
0.2697672 0.22346461 0.58140254 0.50881654 0.37846634 0.34751576 0.8217833 0.6611763 0.26290634 0.35446686 0.51721203 0.860711 0.45445433 0.25756836 0.6692039 0.8477319 0.1563945 0.21613498 0.73881215 0.86116916 output (0, 8) (0, 4) (1, 2) (1, 3) (2, 4) (2, 6) (3, 9) (5, 7) (7, 9)
0.8056154 0.63297606 0.9241551 0.88696367 0.09393711 0.57283133 0.3082912 0.08055787 0.49237776 0.17015977 0.3638574 0.80891514 0.94026774 0.17941393 0.52484214 0.46681 0.7540383 0.42994168 0.79164994 0.28973073 output (0, 8) (0, 1) (2, 5) (3, 4) (4, 7) (5, 7) (6, 9) (7, 8) (8, 9)
0.78883207 0.82352394 0.16473283 0.19749562 0.17298503 0.30078644 0.9538012 0.97550327 0.91306806 0.92108184 0.32810658 0.5876074 0.07231736 0.9010691 0.3224915 0.094783805 0.8089778 0.74694204 0.45826322 0.47501838 output (0, 8) (0, 4) (1, 2) (1, 7) (2, 5) (3, 4) (5, 9) (5, 6) (8, 9)
0.7697786 0.86977226 0.91945624 0.35048005 0.2725355 0.77026826 0.23374769 0.7674946 0.87181777 0.029919287 0.39782253 0.4732959 0.1425005 0.26499388 0.34606606 0.38792914 0.14625221 0.3476759 0.6460656 0.5573232 output (0, 9) (1, 4) (1, 9) (2, 3) (2, 5) (5, 7) (5, 9) (6, 8) (7, 8)
0.5720082 0.77162814 0.17523167 0.41616175 0.15296644 0.5504828 0.5954462 0.2828606 0.16020986 0.46758926 0.14944834 0.104821384 0.77682775 0.67815995 0.43495438 0.38251087 0.57262695 0.3971102 0.072658926 0.350938 output (0, 6) (1, 4) (1, 9) (1, 7) (2, 4) (3, 8) (5, 9) (6, 8) (7, 8)
0.29661286 0.059796423 0.3345546 0.49253017 0.9603735 0.21354605 0.010195189 0.7850709 0.55415004 0.6528347 0.9164957 0.75220555 0.024321966 0.4056351 0.0040129833 0.3040313 0.20041755 0.24513352 0.48260152 0.2925199 output (0, 8) (1, 9) (1, 4) (1, 8) (2, 9) (3, 6) (4, 5) (6, 7) (7, 8)
0.80266285 0.9085203 0.58223855 0.780352 0.26086673 0.6898954 0.4743405 0.3353433 0.79320645 0.9442329 0.9064128 0.2970722 0.97673684 0.6033606 0.4503377 0.4534883 0.572697 0.99586046 0.11230234 0.9083482 output (0, 4) (0, 6) (1, 8) (1, 2) (2, 9) (2, 7) (3, 7) (4, 8) (5, 6)
0.4484312 0.76563 0.3735103 0.71102834 0.67402613 0.3463962 0.9407215 0.51138777 0.22689793 0.49167892 0.2218947 0.39025792 0.53972477 0.99622816 0.48949763 0.60879 0.35596764 0.9315167 0.5360542 0.66268116 output (0, 1) (0, 9) (0, 8) (1, 4) (2, 3) (2, 7) (4, 5) (6, 8) (7, 9)
0.20429224 0.86651546 0.97816265 0.4264475 0.52538276 0.88107073 0.7676873 0.23283541 0.9382602 0.3542053 0.62764615 0.46170023 0.2679296 0.714356 0.51857525 0.8463294 0.24608119 0.6942681 0.40009508 0.56408215 output (0, 6) (1, 4) (2, 7) (3, 4) (3, 5) (5, 9) (6, 8) (6, 9) (6, 7)
0.7836873 0.18381429 0.4304065 0.5553824 0.95400816 0.61098963 0.25917956 0.30332413 0.258247 0.15812403 0.43505555 0.102380015 0.57098925 0.9946721 0.7244399 0.34545082 0.9502019 0.30095348 0.11095955 0.15371773 output (0, 7) (0, 8) (0, 5) (1, 3) (1, 6) (2, 8) (3, 4) (4, 9) (4, 5)
0.778385 0.4889291 0.036705296 0.39629355 0.76522684 0.5871357 0.6848623 0.047071926 0.22580959 0.2814942 0.1561196 0.04600676 0.20469342 0.4269693 0.8312436 0.865552 0.67530954 0.63662106 0.33630782 0.31272894 output (0, 2) (0, 3) (1, 6) (2, 8) (3, 9) (4, 9) (4, 6) (4, 5) (7, 8)
0.074934036 0.69126385 0.04171782 0.07883066 0.1905836 0.26380098 0.74764764 0.23319426 0.28453356 0.10405225 0.60887325 0.27323955 0.07051386 0.08177299 0.5944107 0.13307628 0.87438685 0.16802128 0.6554633 0.71904975 output (0, 2) (1, 6) (2, 4) (3, 8) (3, 5) (4, 6) (4, 7) (5, 7) (5, 9)
0.63974583 0.5173702 0.13882463 0.542647 0.02321304 0.9796875 0.29627174 0.48593697 0.9703935 0.47872663 0.49239716 0.2288044 0.6625812 0.8248234 0.8418789 0.8588041 0.72873706 0.8455615 0.34031025 0.77244014 output (0, 6) (0, 5) (0, 4) (1, 3) (2, 9) (3, 9) (3, 5) (6, 8) (7, 8)
