0.32066837 0.31476563 0.5590894 0.5087682 0.8210974 0.13037011 0.55802673 0.81072176 0.21288058 0.12819687 0.67210096 0.34823897 0.22721803 0.0017380124 0.92644984 0.73845184 0.5239881 0.5344982 0.878065 0.5636949 0.4781599 0.27175173 0.33788115 0.57052284 0.9360878 0.38325846 0.6814596 0.67741984 0.6691858 0.7848766 output (0, 10) (0, 4) (1, 8) (1, 5) (1, 13) (2, 5) (3, 14) (4, 6) (5, 10) (7, 9) (8, 11) (9, 12) (9, 13) (13, 14)
0.05632183 0.7508371 0.09575149 0.345405 0.23925883 0.047849867 0.41822064 0.5009593 0.44159377 0.2989486 0.090054534 0.2775977 0.12794301 0.3617877 0.30699185 0.42678177 0.32189235 0.17027478 0.15355356 0.64360416 0.775278 0.54440504 0.0007932246 0.79049796 0.62216926 0.124203674 0.8216543 0.205386 0.18535239 0.7432152 output (0, 11) (0, 14) (1, 6) (1, 5) (2, 8) (3, 7) (4, 8) (4, 7) (4, 12) (6, 7) (7, 9) (9, 14) (10, 13) (12, 13)
0.22921109 0.6065534 0.695082 0.5676257 0.140201 0.92635703 0.9579064 0.72590506 0.92418736 0.64775527 0.1247948 0.11795109 0.6732654 0.7285976 0.71753097 0.0047918567 0.7256498 0.09468092 0.7887929 0.43137446 0.5231374 0.603222 0.16534409 0.44153607 0.42652804 0.82684183 0.5563613 0.087941736 0.77649516 0.57095045 output (0, 11) (0, 10) (1, 14) (1, 6) (1, 10) (2, 12) (3, 4) (4, 14) (5, 11) (7, 8) (8, 13) (8, 9) (9, 14) (10, 12)
0.21070936 0.8614038 0.8492228 0.5447284 0.74468416 0.47119763 0.8533568 0.88900197 0.60279787 0.91758317 0.42029288 0.9841636 0.5276434 0.1472358 0.7595302 0.22493492 0.6900713 0.19386555 0.40886873 0.06396722 0.9996292 0.3579712 0.22548498 0.43772238 0.04071464 0.8697792 0.17484957 0.61786145 0.8612492 0.0012489975 output (0, 12) (0, 5) (0, 13) (1, 2) (1, 10) (1, 3) (2, 7) (3, 4) (4, 5) (6, 9) (6, 8) (7, 8) (7, 14) (11, 13)
0.72483724 0.12205579 0.49505407 0.4317419 0.04439796 0.67553955 0.1095392 0.84254265 0.6564253 0.3064638 0.34258816 0.46975204 0.7507507 0.14597242 0.16236033 0.05906529 0.56343514 0.88481385 0.55751896 0.85378927 0.054424204 0.49752852 0.44062877 0.50176615 0.7212156 0.35835466 0.9618059 0.4491979 0.02224023 0.35060737 output (0, 6) (1, 11) (1, 4) (2, 10) (2, 3) (4, 12) (4, 6) (5, 11) (5, 10) (7, 14) (8, 9) (9, 11) (10, 14) (12, 13)
0.067926034 0.4161407 0.89462674 0.09905457 0.57817954 0.65671176 0.60736096 0.41235307 0.9133863 0.99368715 0.42174286 0.86822885 0.7644399 0.9514619 0.46041873 0.063620746 0.263454 0.7656876 0.5070967 0.06663258 0.7079863 0.7311232 0.6104886 0.07001824 0.0751972 0.62025225 0.15349615 0.43412155 0.045532186 0.90784776 output (0, 13) (1, 11) (2, 10) (2, 3) (2, 5) (3, 11) (4, 6) (5, 8) (6, 10) (7, 9) (8, 12) (8, 14) (9, 11) (12, 13)
0.69036967 0.7220165 0.8912365 0.000806206 0.54456735 0.7251536 0.35084534 0.61017925 0.31685612 0.04672887 0.69984347 0.69740224 0.8846622 0.58857095 0.57177967 0.9193117 0.8201048 0.7258771 0.14429337 0.97699076 0.71728534 0.7078474 0.6737239 0.90955234 0.9368666 0.80389184 0.48950994 0.26669568 0.34128508 0.37198424 output (0, 5) (0, 2) (0, 11) (1, 13) (2, 3) (3, 14) (3, 9) (4, 13) (5, 10) (6, 8) (7, 11) (8, 10) (8, 12) (13, 14)
0.13878718 0.9263873 0.6188249 0.051704716 0.12278063 0.040235117 0.90639776 0.9337781 0.29715228 0.11097218 0.4436539 0.7530181 0.31521586 0.8602556 0.24375883 0.3440712 0.44912192 0.73941916 0.74760115 0.86875945 0.3324627 0.36917672 0.5036566 0.17819986 0.30696905 0.07554925 0.87521267 0.7271471 0.5682231 0.016091188 output (0, 6) (1, 14) (1, 11) (2, 12) (3, 9) (4, 12) (4, 11) (4, 7) (5, 8) (5, 6) (5, 9) (7, 10) (8, 10) (9, 13)
0.115088284 0.59656274 0.085253455 0.7186735 0.40261027 0.36032417 0.8735198 0.6042293 0.38565543 0.3590288 0.3045788 0.028261112 0.934576 0.27063468 0.20949773 0.095943205 0.8789651 0.37425205 0.33996764 0.8422473 0.7798748 0.94137204 0.620922 0.84689134 0.29217184 0.42398408 0.5910886 0.24430342 0.9087192 0.37221614 output (0, 1) (0, 12) (1, 9) (2, 4) (2, 13) (3, 8) (4, 12) (4, 7) (5, 7) (6, 14) (8, 14) (8, 13) (9, 11) (10, 11)
0.25189927 0.41228983 0.5637636 0.6721056 0.06270398 0.40238217 0.14443697 0.84076846 0.9759974 0.80950785 0.4262058 0.85702276 0.5867534 0.49010363 0.9508395 0.39580983 0.97215325 0.62184775 0.057286207 0.51170456 0.45023164 0.49182558 0.89916617 0.23180525 0.09633933 0.31815663 0.5133855 0.94103754 0.8180174 0.092205726 output (0, 12) (0, 10) (1, 6) (1, 5) (2, 12) (2, 9) (3, 5) (4, 8) (5, 13) (6, 10) (6, 7) (7, 11) (7, 8) (11, 14)
0.22327769 0.77712446 0.6580829 0.2857355 0.8453643 0.098764636 0.88996446 0.015621903 0.6959686 0.16420902 0.06324274 0.98602885 0.15269588 0.014285594 0.8445654 0.87466055 0.21668977 0.5283481 0.45567003 0.4213021 0.30002722 0.16237514 0.8450797 0.13451394 0.55559856 0.23007259 0.48788932 0.7884069 0.5128269 0.48867288 output (0, 8) (0, 5) (0, 13) (1, 12) (1, 4) (2, 11) (2, 3) (4, 11) (6, 10) (7, 13) (8, 9) (9, 14) (9, 12) (10, 12)
0.95581746 0.23796463 0.7308824 0.10702403 0.6540955 0.92542356 0.4517196 0.8515738 0.6555443 0.17323908 0.28238747 0.94991714 0.97635776 0.6602777 0.40937084 0.9238787 0.70443743 0.24843445 0.28213492 0.5840513 0.344043 0.66039187 0.73838615 0.9356922 0.03368359 0.6340934 0.90502447 0.9524817 0.21220179 0.36991426 output (0, 8) (0, 6) (1, 4) (2, 11) (2, 3) (3, 7) (3, 10) (4, 8) (5, 7) (6, 13) (9, 10) (9, 14) (9, 12) (11, 13)
0.19677113 0.8846847 0.20719366 0.39521682 0.36264554 0.7213049 0.5045315 0.38478604 0.44143927 0.746005 0.93324894 0.45895863 0.61471 0.75844 0.96736914 0.032435857 0.2860733 0.65115285 0.0056762737 0.21106759 0.790784 0.5682902 0.8485067 0.6774962 0.24791482 0.04414053 0.661706 0.86195767 0.47500902 0.6870493 output (0, 2) (1, 8) (1, 9) (1, 3) (2, 4) (2, 8) (4, 14) (5, 10) (5, 7) (6, 13) (6, 14) (6, 11) (9, 12) (10, 11)
0.5905944 0.84612334 0.44827685 0.6645122 0.42400292 0.58633524 0.3218358 0.5919741 0.9261251 0.36901277 0.6230279 0.75151294 0.7982262 0.826309 0.41774577 0.64708656 0.6810609 0.76193666 0.8684229 0.37351504 0.25218436 0.57124716 0.12265236 0.3904077 0.7879235 0.6368281 0.25252455 0.25377002 0.5934964 0.074133255 output (0, 5) (1, 7) (1, 5) (2, 7) (2, 3) (3, 10) (4, 9) (5, 8) (6, 8) (8, 12) (9, 12) (10, 11) (11, 13) (13, 14)
0.0055900323 0.85931927 0.46235412 0.4477207 0.0075929435 0.5920084 0.85968435 0.4963501 0.70750785 0.054016 0.07266511 0.8684213 0.63392913 0.72001517 0.52912813 0.63006306 0.17883267 0.5101626 0.89699763 0.5000932 0.4305334 0.90899307 0.60123765 0.44467872 0.5617517 0.47131273 0.2660979 0.16549009 0.74849457 0.33641514 output (0, 5) (0, 2) (1, 12) (1, 8) (1, 13) (2, 8) (3, 9) (3, 14) (4, 14) (6, 7) (6, 10) (7, 12) (11, 12) (11, 14)
0.269072 0.21784039 0.7601097 0.20598519 0.17242114 0.26716188 0.76577586 0.6954285 0.3385217 0.95453244 0.8173568 0.38716897 0.15129843 0.69113374 0.886581 0.3688273 0.5589508 0.54616195 0.25576591 0.124866426 0.6466192 0.8386491 0.24664412 0.029677343 0.78437775 0.96621865 0.9215411 0.9645742 0.8259673 0.2993572 output (0, 9) (0, 2) (1, 14) (2, 6) (3, 10) (3, 8) (4, 6) (4, 10) (5, 7) (5, 14) (5, 8) (9, 11) (10, 12) (12, 13)
0.6236858 0.43900263 0.60479146 0.34318268 0.6405184 0.8193508 0.54872245 0.9128036 0.5872916 0.2949432 0.38805556 0.9343624 0.24208103 0.9859804 0.46522903 0.48714298 0.03727728 0.42447004 0.34508094 0.33780438 0.82561976 0.90451217 0.911709 0.579233 0.2553627 0.2178559 0.5653274 0.92432016 0.4741276 0.6555401 output (0, 1) (0, 7) (0, 11) (1, 4) (2, 13) (2, 10) (2, 14) (3, 13) (3, 5) (5, 6) (7, 14) (7, 9) (8, 12) (9, 12)
0.48167425 0.9013145 0.7797785 0.04445985 0.2187904 0.5797666 0.9562057 0.5425374 0.60182434 0.42537415 0.19266011 0.7931789 0.2912334 0.6269633 0.835589 0.2294342 0.5020096 0.61924356 0.30823085 0.08300616 0.452971 0.34446028 0.67823726 0.012709802 0.78920925 0.75848144 0.8690924 0.79488355 0.16125445 0.9610226 output (0, 8) (1, 11) (1, 7) (2, 6) (3, 13) (4, 10) (4, 8) (4, 7) (5, 14) (5, 6) (6, 8) (8, 12) (9, 10) (12, 13)
0.24706563 0.18868816 0.839211 0.9606153 0.7017641 0.63173217 0.7294789 0.23675577 0.5060164 0.3441582 0.5494747 0.73107964 0.32245776 0.5131315 0.5261287 0.3894298 0.43808797 0.6473143 0.85379124 0.7999956 0.28717864 0.636524 0.96600395 0.28298956 0.8054503 0.31487182 0.114058375 0.86962515 0.3372643 0.45960486 output (0, 14) (1, 9) (2, 5) (2, 9) (3, 12) (3, 4) (4, 7) (5, 8) (6, 14) (6, 10) (7, 14) (8, 10) (10, 13) (11, 12)
0.87887555 0.48846194 0.30106252 0.3792661 0.612372 0.4350942 0.40758154 0.6167489 0.37674198 0.10909717 0.12092288 0.81181335 0.32364923 0.44429457 0.6102041 0.72935313 0.9058317 0.18916272 0.43808487 0.9746932 0.49322778 0.6149564 0.68572587 0.57102424 0.7442961 0.11682463 0.3528871 0.536779 0.8050642 0.707129 output (0, 11) (0, 8) (1, 6) (1, 4) (2, 11) (3, 10) (3, 13) (3, 5) (6, 13) (7, 10) (7, 11) (7, 9) (8, 12) (11, 14)
0.37227985 0.59349066 0.35956228 0.8795074 0.832604 0.71999323 0.5298539 0.64999855 0.8466922 0.11653332 0.06826933 0.7012404 0.7352678 0.79589355 0.5329859 0.90054464 0.21086498 0.21923037 0.27290854 0.032205362 0.53627247 0.84229517 0.21661258 0.64518887 0.5829828 0.23316218 0.68824786 0.70477813 0.8949182 0.4879834 output (0, 11) (0, 3) (1, 7) (2, 6) (2, 14) (3, 13) (3, 10) (4, 12) (4, 14) (5, 11) (6, 13) (7, 10) (8, 9) (9, 12)
0.8335788 0.7410022 0.3941515 0.85035276 0.45612004 0.09802045 0.7021246 0.542865 0.08480764 0.059411846 0.62891924 0.08066344 0.23283066 0.39159897 0.49238876 0.12069222 0.7605393 0.4843693 0.2893529 0.4415326 0.8271942 0.09826738 0.8400273 0.8819733 0.013197226 0.59273106 0.967012 0.8239069 0.028435448 0.22465473 output (0, 11) (0, 3) (1, 9) (2, 7) (2, 6) (3, 8) (4, 14) (5, 7) (5, 10) (6, 9) (6, 14) (6, 12) (8, 10) (11, 13)
0.53165954 0.10431679 0.29665497 0.99664617 0.29219946 0.041614264 0.5656677 0.5526942 0.8618873 0.4529341 0.42602888 0.9861745 0.65244037 0.5587296 0.72486097 0.4138583 0.29119888 0.6845023 0.48921347 0.34930846 0.33354467 0.7594827 0.51169676 0.8628777 0.61800486 0.6521736 0.8890016 0.19680344 0.7573821 0.89904934 output (0, 2) (0, 9) (1, 5) (3, 6) (3, 9) (4, 7) (4, 13) (5, 11) (6, 12) (6, 7) (8, 10) (10, 11) (11, 12) (11, 14)
0.5886769 0.894211 0.14651738 0.040975854 0.6295487 0.6524293 0.25380647 0.5252463 0.58247745 0.13396603 0.1331633 0.5356519 0.09199574 0.059579894 0.22014023 0.6727589 0.3549387 0.78752136 0.83849627 0.015655851 0.35110903 0.89970815 0.8825502 0.7103009 0.6622435 0.8806194 0.84178567 0.38201442 0.36926228 0.062437892 output (0, 12) (0, 10) (1, 6) (1, 14) (2, 12) (2, 11) (3, 5) (3, 7) (4, 14) (4, 9) (4, 13) (7, 8) (8, 10) (11, 13)
0.67313105 0.34822005 0.08571352 0.87958765 0.6873617 0.8446149 0.41492972 0.066342525 0.114437066 0.8160652 0.17627914 0.32763758 0.38434184 0.17333354 0.6332956 0.4807698 0.15106022 0.5251713 0.44528696 0.99362063 0.00083116133 0.14624563 0.22115494 0.42008495 0.46620744 0.7833826 0.0142043475 0.26741937 0.12861116 0.12215312 output (0, 7) (0, 6) (1, 4) (2, 12) (3, 6) (4, 8) (5, 11) (5, 13) (5, 6) (7, 12) (8, 11) (9, 12) (10, 13) (10, 14)
0.71544015 0.1598481 0.23730057 0.25749955 0.79860497 0.6908269 0.5846951 0.040003948 0.016089952 0.0968717 0.8168921 0.5770821 0.6625092 0.54728645 0.37692294 0.9266064 0.65188104 0.81173223 0.37599748 0.40760463 0.052978493 0.56752014 0.8246872 0.10438432 0.26801482 0.5317626 0.09470178 0.3832074 0.27894524 0.28458104 output (0, 11) (0, 3) (0, 6) (1, 14) (1, 13) (1, 4) (2, 5) (2, 8) (5, 6) (6, 9) (7, 8) (9, 14) (9, 12) (10, 13)
0.16591696 0.36169967 0.19257322 0.66805863 0.45977572 0.11617636 0.93008065 0.45187926 0.5243636 0.86121625 0.040814165 0.6038964 0.5825147 0.14827348 0.53974456 0.9445907 0.17602968 0.8620595 0.19997743 0.35405377 0.9764156 0.6356407 0.57346773 0.59776914 0.8547637 0.7430284 0.078601785 0.29913288 0.19140415 0.24915218 output (0, 9) (0, 13) (0, 5) (1, 5) (1, 8) (2, 6) (2, 14) (3, 10) (4, 7) (4, 11) (4, 8) (9, 14) (10, 12) (11, 12)
0.2359565 0.46534285 0.3089604 0.6429786 0.92973155 0.26898697 0.5302674 0.08769504 0.7942167 0.31212017 0.78760827 0.58373606 0.73329633 0.8101254 0.6097696 0.06910786 0.6758801 0.6736376 0.30298373 0.96507305 0.61909837 0.9033436 0.44942945 0.97168636 0.13423562 0.2761911 0.034431715 0.98800784 0.9571877 0.4018446 output (0, 1) (0, 12) (1, 9) (2, 14) (2, 4) (3, 7) (4, 7) (5, 8) (5, 14) (6, 10) (6, 8) (9, 11) (9, 13) (10, 11)
0.36098886 0.79425186 0.5934369 0.08316364 0.302179 0.945736 0.61758894 0.46006647 0.8080508 0.65536815 0.6660722 0.73134923 0.5585776 0.23256996 0.80459356 0.03956357 0.36221382 0.48561302 0.51871914 0.56434757 0.61774755 0.75938326 0.06198858 0.76257205 0.2502142 0.97607917 0.5033843 0.382647 0.61029315 0.8155717 output (0, 2) (0, 14) (1, 6) (1, 7) (2, 12) (3, 13) (3, 9) (4, 5) (5, 10) (6, 13) (8, 13) (9, 10) (10, 14) (11, 12)
0.23998575 0.93650156 0.6021169 0.6340569 0.29826608 0.46668693 0.434544 0.4726592 0.8866199 0.80099803 0.6199096 0.650968 0.58195573 0.65599716 0.7475965 0.49935448 0.842207 0.11658909 0.7872451 0.8976484 0.47205716 0.9256367 0.5080901 0.811387 0.58480686 0.15164945 0.26229012 0.9129493 0.6788081 0.054775596 output (0, 13) (1, 5) (1, 6) (1, 3) (2, 3) (3, 12) (4, 9) (5, 7) (6, 11) (8, 14) (9, 11) (10, 11) (10, 13) (12, 14)
0.32348913 0.88076925 0.5718515 0.27935284 0.31371447 0.0656601 0.79000354 0.16381365 0.892419 0.1694137 0.1288014 0.12845553 0.2955127 0.0685379 0.99767727 0.09917836 0.6794225 0.28522596 0.20422858 0.21592176 0.25486913 0.027379418 0.03885658 0.13383116 0.08536639 0.7397153 0.50885946 0.22903931 0.16704553 0.29464254 output (0, 12) (1, 13) (1, 8) (2, 6) (2, 13) (3, 4) (3, 8) (4, 7) (5, 11) (5, 9) (5, 10) (6, 10) (9, 14) (12, 14)
0.7837368 0.062877305 0.14139031 0.15528832 0.75766975 0.3836301 0.8316231 0.16171439 0.9491182 0.85799783 0.28275746 0.14705686 0.3252318 0.07762933 0.8349246 0.43520278 0.08397086 0.20814957 0.3740227 0.43950015 0.98972523 0.27116388 0.45096192 0.92146224 0.048268396 0.77451396 0.71111864 0.8149821 0.10862584 0.76261073 output (0, 3) (1, 8) (1, 5) (2, 7) (2, 9) (3, 10) (4, 13) (5, 6) (5, 9) (7, 10) (7, 13) (11, 13) (11, 14) (12, 14)
0.114165716 0.72485805 0.7551689 0.47104764 0.18064386 0.18049198 0.86917686 0.6455441 0.6910544 0.4986248 0.8154645 0.28678894 0.97470134 0.16676167 0.21950318 0.4244547 0.5142967 0.67019784 0.9144947 0.41329306 0.16167124 0.28487572 0.6971545 0.57271826 0.6187687 0.72943366 0.8941206 0.33870196 0.19635904 0.90341973 output (0, 14) (0, 7) (1, 4) (1, 9) (2, 10) (3, 11) (4, 11) (5, 13) (6, 13) (7, 10) (7, 8) (8, 12) (9, 13) (11, 12)
0.5514945 0.2642493 0.33972827 0.45939723 0.56128144 0.04380323 0.9497779 0.75884193 0.60434026 0.12223214 0.6769021 0.19311605 0.6760557 0.5147124 0.4917741 0.011277994 0.12359285 0.7818176 0.39367542 0.23841634 0.6074241 0.18450242 0.755193 0.055941496 0.9039088 0.22899726 0.8376832 0.2939961 0.66056705 0.597729 output (0, 10) (0, 9) (1, 9) (1, 8) (2, 7) (2, 4) (3, 14) (4, 10) (5, 10) (5, 11) (5, 13) (6, 14) (6, 13) (12, 13)
0.9647417 0.12573212 0.33151066 0.16096422 0.55185694 0.22228391 0.2999878 0.7810495 0.64459634 0.7887015 0.103623316 0.14661886 0.37656528 0.6607723 0.796251 0.091768116 0.2431303 0.07066541 0.24228123 0.014721704 0.3319863 0.13712083 0.93075794 0.3910658 0.6385285 0.8978225 0.8322692 0.112964064 0.6233378 0.61515886 output (0, 13) (0, 11) (1, 10) (1, 2) (2, 7) (3, 6) (4, 12) (4, 14) (5, 8) (6, 14) (7, 13) (8, 9) (8, 10) (11, 14)
0.45412385 0.23361069 0.6975412 0.21173604 0.02904314 0.2433475 0.103207566 0.80995274 0.16132776 0.8944982 0.8648819 0.23317313 0.3667323 0.91767067 0.33271572 0.65541756 0.45770344 0.18664858 0.17337179 0.98277736 0.5982197 0.6376716 0.7161643 0.65206754 0.5518506 0.11060194 0.07120243 0.59095186 0.69295996 0.2041205 output (0, 8) (0, 2) (1, 14) (1, 5) (2, 13) (3, 4) (3, 13) (4, 9) (6, 9) (6, 7) (7, 10) (8, 12) (10, 11) (12, 14)
0.31551442 0.8760771 0.6491573 0.58026373 0.83443785 0.48975283 0.7656785 0.042907074 0.009808473 0.19831304 0.40221447 0.6890047 0.1888837 0.8888012 0.88125855 0.5387991 0.10432463 0.19609495 0.70056677 0.42130986 0.26872975 0.91742945 0.15016392 0.8710594 0.32620192 0.71617126 0.93874925 0.90571064 0.8184924 0.15117088 output (0, 10) (0, 12) (1, 9) (1, 5) (2, 7) (2, 9) (3, 14) (4, 8) (5, 12) (6, 11) (6, 10) (7, 13) (8, 12) (9, 14)
0.5988761 0.86244214 0.3144667 0.14898562 0.648394 0.79328835 0.65178084 0.0009075439 0.65455425 0.9879946 0.8691844 0.26396307 0.8206081 0.5831932 0.2276442 0.14376974 0.1951285 0.5977826 0.2385473 0.8558023 0.46711972 0.94382024 0.2704437 0.77712077 0.9199018 0.6893903 0.8828449 0.4018595 0.25653854 0.90800405 output (0, 2) (0, 4) (0, 10) (1, 7) (1, 3) (2, 6) (3, 5) (5, 13) (6, 12) (6, 13) (8, 11) (9, 14) (9, 11) (10, 14)
0.5941196 0.004786945 0.19886552 0.9541275 0.7601827 0.86362326 0.79749954 0.20925163 0.3855302 0.48279887 0.80947614 0.82258904 0.49350277 0.00805789 0.6405987 0.25161463 0.059785683 0.24563879 0.5382714 0.12162425 0.107210465 0.23284765 0.28937855 0.92204833 0.49106812 0.07646806 0.9831583 0.0820426 0.45288992 0.42530814 output (0, 6) (1, 11) (2, 5) (2, 11) (3, 7) (3, 13) (4, 14) (4, 10) (4, 11) (6, 12) (7, 9) (7, 14) (8, 10) (9, 12)
0.3238492 0.25189182 0.7246436 0.71460176 0.2480622 0.8413459 0.51581246 0.9931396 0.94031435 0.9290611 0.770587 0.8908535 0.48534077 0.34896088 0.36293945 0.24930535 0.91029304 0.6068103 0.20127057 0.13081743 0.90337396 0.025497966 0.2595948 0.4838115 0.9742634 0.8789808 0.08662329 0.80027455 0.9236269 0.13448197 output (0, 7) (0, 9) (0, 11) (1, 5) (1, 8) (2, 13) (2, 3) (2, 11) (3, 5) (4, 12) (4, 5) (6, 7) (8, 14) (10, 14)
0.87519914 0.36837444 0.76150954 0.7744799 0.50252193 0.19254403 0.6171106 0.7772466 0.7583595 0.61800885 0.60775083 0.5674666 0.68077016 0.030059412 0.37532982 0.8196456 0.19940281 0.31400463 0.42465708 0.114906654 0.42093366 0.6889816 0.6982169 0.008541022 0.8059678 0.4015689 0.6141391 0.83521694 0.8281958 0.77652144 output (0, 12) (1, 14) (1, 3) (1, 4) (2, 9) (2, 6) (2, 12) (3, 13) (3, 10) (4, 5) (4, 12) (6, 11) (7, 10) (8, 9)
0.7610851 0.9707474 0.21920474 0.24479339 0.38725293 0.37264022 0.47236145 0.512993 0.63115555 0.7149052 0.5911422 0.99305844 0.19162574 0.34021798 0.28018454 0.5076951 0.060367316 0.98350567 0.14389947 0.66991514 0.9388788 0.8781309 0.51336193 0.49517366 0.19202317 0.13423435 0.85937804 0.61367697 0.44406432 0.7887368 output (0, 5) (0, 10) (1, 6) (1, 12) (2, 3) (2, 7) (3, 11) (4, 14) (4, 11) (4, 13) (5, 14) (6, 7) (7, 9) (8, 9)
0.30717397 0.36649853 0.9564528 0.25868863 0.69334483 0.5181646 0.7058455 0.64700586 0.21220611 0.7856992 0.56999075 0.48299327 0.73039085 0.47257745 0.5578089 0.4719496 0.0338934 0.19683945 0.10893115 0.81243896 0.97911555 0.35574588 0.40138832 0.22667663 0.71208876 0.5141007 0.98808074 0.9267902 0.55747354 0.14340974 output (0, 11) (0, 7) (0, 8) (0, 4) (1, 10) (2, 12) (2, 5) (2, 3) (3, 13) (4, 9) (5, 7) (6, 12) (6, 10) (11, 14)
0.6773861 0.22451662 0.7605386 0.06726884 0.94538414 0.2067388 0.51388824 0.31954688 0.28935158 0.7629413 0.33232877 0.3781576 0.4508918 0.3431753 0.93632615 0.40056366 0.7696096 0.44835126 0.1777886 0.94234586 0.70929426 0.996605 0.5317362 0.49648854 0.96756154 0.9244792 0.62905633 0.60974467 0.0072230077 0.622662 output (0, 1) (0, 3) (2, 7) (3, 6) (4, 9) (4, 14) (4, 11) (5, 6) (6, 11) (7, 8) (8, 13) (10, 12) (10, 13) (11, 13)
0.32864615 0.8077734 0.519562 0.69140315 0.80825776 0.99918485 0.7454819 0.3531331 0.6627901 0.21717402 0.4077121 0.5890121 0.39100066 0.8732544 0.9526436 0.57747024 0.11862157 0.4396119 0.29381007 0.41001087 0.49974942 0.10604403 0.76423764 0.97297716 0.8378019 0.40642363 0.79623896 0.23862885 0.065348156 0.059342936 output (0, 6) (1, 5) (1, 6) (1, 11) (2, 11) (3, 12) (3, 13) (4, 13) (4, 10) (5, 9) (7, 12) (8, 9) (8, 14) (9, 10)
0.20217103 0.72919065 0.6265156 0.19256335 0.014483661 0.24125665 0.4805575 0.5604627 0.13536444 0.6678582 0.8701254 0.02730661 0.8423591 0.093277805 0.8105913 0.037715256 0.4815711 0.6331136 0.7773152 0.19294299 0.20754513 0.089398496 0.98095536 0.12003488 0.8354777 0.54684144 0.80837256 0.64698964 0.37486735 0.06655227 output (0, 4) (0, 8) (1, 9) (1, 14) (2, 10) (3, 8) (5, 7) (6, 7) (6, 9) (6, 11) (8, 13) (9, 12) (10, 14) (12, 13)
0.9455888 0.46977514 0.63055956 0.52234304 0.86928767 0.45564446 0.3192056 0.3894835 0.42797416 0.87578076 0.8688114 0.6103682 0.22740261 0.31516403 0.9348371 0.21430494 0.021913353 0.16892438 0.93786573 0.6148485 0.6264858 0.41811696 0.6097905 0.29496503 0.6447138 0.6500691 0.012617313 0.24039745 0.07335662 0.7028858 output (0, 2) (0, 9) (1, 10) (1, 12) (2, 7) (3, 6) (3, 11) (4, 12) (4, 14) (5, 9) (5, 12) (6, 13) (8, 13) (10, 11)
0.9801783 0.88171184 0.07386852 0.86302686 0.30942452 0.87811995 0.3510453 0.31445786 0.9584511 0.021596536 0.3562032 0.49153206 0.15352294 0.3452977 0.4534143 0.4604767 0.24299547 0.34855694 0.6988677 0.47772208 0.9197255 0.41853783 0.24568684 0.94122374 0.8513734 0.84048617 0.6049899 0.27964932 0.6826167 0.008166837 output (0, 12) (1, 11) (2, 11) (2, 5) (3, 8) (3, 5) (4, 14) (5, 7) (6, 8) (7, 13) (9, 13) (9, 10) (9, 12) (13, 14)
0.97269964 0.30629185 0.90877974 0.016281113 0.88641024 0.20308796 0.5901633 0.3288605 0.09251654 0.17267984 0.35421517 0.38792825 0.28439692 0.86752146 0.12135398 0.73748523 0.020815028 0.45765483 0.21239232 0.45566934 0.5069654 0.031206053 0.759768 0.4937668 0.27661332 0.16265677 0.33022305 0.36637974 0.44670504 0.75882065 output (0, 2) (0, 11) (1, 2) (3, 11) (3, 5) (4, 12) (5, 13) (6, 14) (6, 7) (7, 9) (8, 9) (9, 13) (10, 12) (12, 13)
0.37298408 0.3737678 0.15596664 0.6273487 0.08352756 0.014079152 0.16039811 0.64576674 0.4221984 0.059826467 0.6193851 0.14665271 0.88325924 0.5509767 0.6653675 0.28402683 0.72385556 0.57952225 0.44899046 0.6996154 0.72595745 0.6355911 0.60281724 0.631534 0.5493439 0.82362056 0.29440716 0.41937757 0.3131073 0.75732005 output (0, 13) (1, 3) (1, 13) (2, 4) (3, 14) (4, 5) (5, 7) (6, 8) (7, 8) (8, 10) (9, 14) (9, 12) (9, 11) (10, 11)
0.64541864 0.91688406 0.929512 0.21382076 0.08328161 0.11787364 0.7431882 0.39180565 0.2044647 0.73235214 0.48649693 0.09239161 0.8897594 0.61976445 0.49646395 0.28211808 0.16135918 0.9113175 0.010058937 0.5203534 0.364122 0.4667564 0.100051574 0.70170176 0.5291171 0.0235561 0.36199203 0.47669613 0.9958513 0.012208834 output (0, 6) (1, 14) (1, 3) (2, 5) (3, 7) (3, 6) (4, 11) (4, 8) (4, 13) (5, 12) (5, 7) (7, 10) (9, 11) (10, 13)
0.024042225 0.8874654 0.12070453 0.72028166 0.5130214 0.58871907 0.5048444 0.35875037 0.90986145 0.481035 0.66338843 0.7056861 0.9809046 0.6195985 0.12748344 0.008712017 0.34936625 0.5398707 0.48775402 0.09840888 0.12504135 0.97651535 0.64695245 0.081253 0.9073174 0.18633588 0.7835384 0.029998207 0.35119897 0.1192525 output (0, 10) (0, 1) (1, 8) (2, 8) (2, 5) (2, 3) (3, 9) (4, 6) (4, 12) (7, 14) (9, 14) (9, 11) (11, 13) (12, 13)
